# --- TEST-START ---
# CONFIG_JSON: {"name":"Custom 2D Slice","mode":"custom","polarization":"vertical","sweep":{"start_ghz":2.0,"stop_ghz":18.0,"points":51,"format":"MAG","power_dbm":0.0},"grid":{"phi_step_deg":null,"theta_step_deg":null,"custom_axis":"theta","custom_angle_deg":90.0,"custom_step_deg":1.0},"plot_options":{"title":"Live Pattern","grid":false,"y_limits":[-55.0,-15.0],"do_not_modify_vna":false},"created_local":"2026-04-15 14:29:37","created_utc":"2026-04-15T18:29:37.172108Z"}
# META: vna=VNAController
# META: positioner=SerialController
# META: polarization=vertical
Phi (deg),Theta (deg),Frequency (GHz),Magnitude (dB),Phase (deg)
124.0,90.0,5.52,-50.88,-95.88980288226554
124.0,90.0,5.84,-60.56,-40.1725602870946
124.0,90.0,6.16,-56.16,74.76834464282614
124.0,90.0,6.48,-56.69,171.69384343952774
124.0,90.0,6.8,-57.08,-119.8285850665808
124.0,90.0,7.12,-55.92,-39.783804029154275
124.0,90.0,7.44,-71.2,138.4975842692829
124.0,90.0,7.76,-54.48,82.02914580663892
124.0,90.0,8.08,-63.97,-72.673011934492
124.0,90.0,8.4,-66.95,-123.88825434663845
124.0,90.0,8.72,-62.35,15.137005143280078
124.0,90.0,9.04,-64.68,153.91277891946675
124.0,90.0,9.36,-62.35,156.8974541470888
124.0,90.0,9.68,-73.8,-1.8947434098819809
124.0,90.0,10.0,-69.97,108.93594908474834
124.0,90.0,10.32,-69.52,171.9906035773449
124.0,90.0,10.64,-75.8,-107.6611398367234
124.0,90.0,10.96,-67.24,-60.14279610509751
124.0,90.0,11.28,-68.4,12.872695928926635
124.0,90.0,11.6,-79.61,-155.40434885013516
124.0,90.0,11.92,-70.29,93.5217723000905
124.0,90.0,12.24,-81.58,-157.561701113866
124.0,90.0,12.56,-78.57,42.42903078130462
124.0,90.0,12.88,-74.7,167.1500809843068
124.0,90.0,13.2,-75.98,156.52055602353
124.0,90.0,13.52,-72.41,-144.43133354771288
124.0,90.0,13.84,-78.8,-162.68686472851795
124.0,90.0,14.16,-106.83,-51.57024049563993
124.0,90.0,14.48,-74.85,-94.77524926813618
124.0,90.0,14.8,-71.34,90.29437265608783
124.0,90.0,15.12,-75.02,170.17991793710263
124.0,90.0,15.44,-72.76,-144.30848667424044
124.0,90.0,15.76,-76.29,-108.48052901853723
124.0,90.0,16.08,-86.24,37.93250340285696
124.0,90.0,16.4,-71.63,70.37977063728532
124.0,90.0,16.72,-71.16,69.0560913872449
124.0,90.0,17.04,-76.51,160.50032771509777
124.0,90.0,17.36,-73.48,172.53361181566473
124.0,90.0,17.68,-82.43,125.52576595172387
124.0,90.0,18.0,-77.15,-101.19947629411723
125.0,90.0,2.0,-48.79,42.90981245543686
125.0,90.0,2.32,-45.15,-142.41810255348656
125.0,90.0,2.64,-52.95,-82.42037238447408
125.0,90.0,2.96,-35.31,-66.35790344446121
125.0,90.0,3.28,-48.6,-37.576171210580256
125.0,90.0,3.6,-48.2,-178.3755249821447
125.0,90.0,3.92,-47.27,-142.9955226104307
125.0,90.0,4.24,-43.97,-33.921541258415076
125.0,90.0,4.56,-39.23,-18.258097618454528
125.0,90.0,4.88,-47.24,86.07144152067244
125.0,90.0,5.2,-48.87,109.97342751906461
125.0,90.0,5.52,-52.84,-105.11015897773615
125.0,90.0,5.84,-59.6,-28.95531086224383
125.0,90.0,6.16,-55.18,73.86347349857026
125.0,90.0,6.48,-57.37,159.60403154518144
125.0,90.0,6.8,-59.24,-116.61424557112973
125.0,90.0,7.12,-57.85,-26.641334388175636
125.0,90.0,7.44,-67.79,67.81535956114458
125.0,90.0,7.76,-52.34,93.10036530905475
125.0,90.0,8.08,-71.01,-30.95055845470673
125.0,90.0,8.4,-66.02,-111.87260887668909
125.0,90.0,8.72,-66.29,30.02557012696675
125.0,90.0,9.04,-64.67,146.35911504893824
125.0,90.0,9.36,-59.94,-164.04604604532602
125.0,90.0,9.68,-76.86,14.534420556935714
125.0,90.0,10.0,-69.79,-51.59165378498568
125.0,90.0,10.32,-68.97,176.99364331592844
125.0,90.0,10.64,-80.66,-118.94745795035269
125.0,90.0,10.96,-62.94,-52.74708211735498
125.0,90.0,11.28,-69.39,7.954667205436048
125.0,90.0,11.6,-70.15,107.554199401102
125.0,90.0,11.92,-68.44,129.5789239618644
125.0,90.0,12.24,-77.62,-100.68326678781489
125.0,90.0,12.56,-80.32,174.95047451505056
125.0,90.0,12.88,-71.82,0.8785096703853584
125.0,90.0,13.2,-72.13,106.03827033310566
125.0,90.0,13.52,-71.86,-166.7507241721808
125.0,90.0,13.84,-83.02,-59.23112888323287
125.0,90.0,14.16,-67.59,-52.24529221902772
125.0,90.0,14.48,-72.91,11.014842029527918
125.0,90.0,14.8,-72.21,101.96932665189357
125.0,90.0,15.12,-79.06,176.4692255600911
125.0,90.0,15.44,-74.53,-174.28717110184752
125.0,90.0,15.76,-77.3,-148.78329008273244
125.0,90.0,16.08,-75.08,-110.30734842569477
125.0,90.0,16.4,-75.1,45.95669530348714
125.0,90.0,16.72,-77.39,160.8962283906802
125.0,90.0,17.04,-76.96,110.60385899271641
125.0,90.0,17.36,-81.69,-115.96930081560696
125.0,90.0,17.68,-83.48,-115.03074690604163
125.0,90.0,18.0,-80.63,-28.953357120390823
126.0,90.0,2.0,-45.1,43.41395689472347
126.0,90.0,2.32,-46.12,-144.0321236174599
126.0,90.0,2.64,-54.62,-63.3214702530328
126.0,90.0,2.96,-36.27,-63.84518172348781
126.0,90.0,3.28,-47.41,-17.54664167261203
126.0,90.0,3.6,-49.3,176.1289784037519
126.0,90.0,3.92,-46.63,-152.00922643393235
126.0,90.0,4.24,-45.05,-40.992360658464314
126.0,90.0,4.56,-39.16,-21.417475945414218
126.0,90.0,4.88,-49.02,75.27746747000961
126.0,90.0,5.2,-49.52,116.66647036931579
126.0,90.0,5.52,-54.66,-110.23276365503055
126.0,90.0,5.84,-56.96,-27.622518685530483
126.0,90.0,6.16,-53.09,72.30939848889236
126.0,90.0,6.48,-57.71,143.96188115185953
126.0,90.0,6.8,-61.7,-132.24656011270702
126.0,90.0,7.12,-65.77,-24.55700318328633
126.0,90.0,7.44,-65.78,32.93486739870184
126.0,90.0,7.76,-52.14,107.1817020700634
126.0,90.0,8.08,-90.51,156.03996593446055
126.0,90.0,8.4,-61.15,-121.24776221774538
126.0,90.0,8.72,-75.31,61.20346142934836
126.0,90.0,9.04,-70.57,171.48287464494138
126.0,90.0,9.36,-60.5,-150.1833600808745
126.0,90.0,9.68,-71.9,-46.22468556332925
126.0,90.0,10.0,-66.54,-1.2587496858916905
126.0,90.0,10.32,-71.22,-167.48011064553373
126.0,90.0,10.64,-72.88,156.07934067625666
126.0,90.0,10.96,-63.36,-41.79175636103174
126.0,90.0,11.28,-66.0,11.57568439558228
126.0,90.0,11.6,-70.1,52.3451753231886
126.0,90.0,11.92,-70.53,111.44567321106933
126.0,90.0,12.24,-83.01,-164.98681938162466
126.0,90.0,12.56,-80.54,-147.04980353152922
126.0,90.0,12.88,-77.6,91.10900074697246
126.0,90.0,13.2,-70.62,88.33900519202746
126.0,90.0,13.52,-78.31,113.75210831795057
126.0,90.0,13.84,-73.94,157.43999538070298
126.0,90.0,14.16,-74.47,-70.24921603524866
126.0,90.0,14.48,-82.38,-28.099752912063938
126.0,90.0,14.8,-70.02,162.09573617669884
126.0,90.0,15.12,-83.46,-20.556074303384424
126.0,90.0,15.44,-72.43,-72.93948810314257
126.0,90.0,15.76,-73.7,-71.32990041464143
126.0,90.0,16.08,-83.03,-129.93149470773105
126.0,90.0,16.4,-73.98,66.75332701645229
126.0,90.0,16.72,-74.98,19.116738030968794
126.0,90.0,17.04,-80.97,165.46817755955863
126.0,90.0,17.36,-77.44,-101.60830123438228
126.0,90.0,17.68,-73.14,-124.70636446717921
126.0,90.0,18.0,-82.45,148.6446255603626
127.0,90.0,2.0,-42.65,51.898106645243296
127.0,90.0,2.32,-47.46,-141.07931799499934
127.0,90.0,2.64,-54.72,-30.070944236740612
127.0,90.0,2.96,-37.23,-60.33743527327679
127.0,90.0,3.28,-45.45,-0.8926208521000358
127.0,90.0,3.6,-50.24,160.90098299969813
127.0,90.0,3.92,-45.26,-160.69387847201645
127.0,90.0,4.24,-45.36,-53.31285181684126
127.0,90.0,4.56,-39.75,-23.62031436870737
127.0,90.0,4.88,-50.18,60.13906567711348
127.0,90.0,5.2,-49.93,130.1424684233079
127.0,90.0,5.52,-54.94,-117.06455148040882
127.0,90.0,5.84,-55.81,-19.703707012448177
127.0,90.0,6.16,-51.65,68.87941846019059
127.0,90.0,6.48,-58.75,115.08695055788088
127.0,90.0,6.8,-65.05,-128.94960991984536
127.0,90.0,7.12,-80.09,56.54600540425898
127.0,90.0,7.44,-62.43,39.977035217471276
127.0,90.0,7.76,-52.47,133.25622826992705
127.0,90.0,8.08,-70.26,177.78192133618654
127.0,90.0,8.4,-64.21,-86.74598255794109
127.0,90.0,8.72,-69.9,16.81919912501101
127.0,90.0,9.04,-80.56,54.60083951775189
127.0,90.0,9.36,-62.05,-120.46930306550641
127.0,90.0,9.68,-67.68,-98.95826074892773
127.0,90.0,10.0,-65.29,23.058137138798465
127.0,90.0,10.32,-74.07,30.118566779639504
127.0,90.0,10.64,-73.89,159.07989958137495
127.0,90.0,10.96,-66.8,-6.598209643351961
127.0,90.0,11.28,-65.63,-7.753347842300837
127.0,90.0,11.6,-83.08,-18.029166730886477
127.0,90.0,11.92,-68.47,127.81877857960524
127.0,90.0,12.24,-70.15,-81.81528239672157
127.0,90.0,12.56,-71.74,-64.53611443919998
127.0,90.0,12.88,-73.44,133.81941270008699
127.0,90.0,13.2,-70.72,81.68100707976674
127.0,90.0,13.52,-69.97,161.44573858554466
127.0,90.0,13.84,-71.11,-154.88713701160592
127.0,90.0,14.16,-89.47,-70.08364824894826
127.0,90.0,14.48,-74.61,173.73910110623535
127.0,90.0,14.8,-79.81,-163.29115170047953
127.0,90.0,15.12,-71.3,120.96903078425383
127.0,90.0,15.44,-73.48,-126.01914883912868
127.0,90.0,15.76,-84.93,-141.7002716923342
127.0,90.0,16.08,-76.28,-150.23465197919106
127.0,90.0,16.4,-80.12,93.06693990575754
127.0,90.0,16.72,-76.64,-33.99625453995919
127.0,90.0,17.04,-76.94,169.69399970613688
127.0,90.0,17.36,-87.05,-158.26796220947105
127.0,90.0,17.68,-81.3,115.93004076946973
127.0,90.0,18.0,-77.08,-39.18247694620635
128.0,90.0,2.0,-41.23,55.40218173760594
128.0,90.0,2.32,-49.88,-133.64059777253243
128.0,90.0,2.64,-54.12,-14.012860030517219
128.0,90.0,2.96,-38.32,-56.290263305289855
128.0,90.0,3.28,-43.84,12.912122164350958
128.0,90.0,3.6,-51.24,136.7395259924899
128.0,90.0,3.92,-45.19,-166.54854353343163
128.0,90.0,4.24,-46.82,-68.68978798407015
128.0,90.0,4.56,-41.17,-22.67564516657012
128.0,90.0,4.88,-50.7,42.029048675411936
128.0,90.0,5.2,-50.66,149.94968565978752
128.0,90.0,5.52,-54.42,-123.16124550150488
128.0,90.0,5.84,-54.72,-17.60458281535431
128.0,90.0,6.16,-51.47,69.55376636631325
128.0,90.0,6.48,-57.73,96.26401152419473
128.0,90.0,6.8,-64.78,-121.25020322025924
128.0,90.0,7.12,-67.73,-150.56528321042515
128.0,90.0,7.44,-60.13,81.1384106895112
128.0,90.0,7.76,-54.36,145.60772512348439
128.0,90.0,8.08,-65.55,-153.80376472827652
128.0,90.0,8.4,-64.94,-93.77832080482861
128.0,90.0,8.72,-76.3,20.159609058852254
128.0,90.0,9.04,-74.62,76.18717632214879
128.0,90.0,9.36,-70.95,-69.74993305349125
128.0,90.0,9.68,-63.75,-76.93350055638244
128.0,90.0,10.0,-64.36,71.31072434799621
128.0,90.0,10.32,-80.02,-129.90437760181214
128.0,90.0,10.64,-69.82,122.05263892397764
128.0,90.0,10.96,-70.28,6.6264671571288964
128.0,90.0,11.28,-71.73,32.05669285640416
128.0,90.0,11.6,-73.02,-161.74951018240247
128.0,90.0,11.92,-66.28,163.89986993913377
128.0,90.0,12.24,-66.03,-47.818813845277454
128.0,90.0,12.56,-66.8,-31.465123386318268
128.0,90.0,12.88,-75.2,-39.5516324792357
128.0,90.0,13.2,-75.39,92.05185569743752
128.0,90.0,13.52,-76.28,169.70205234031442
128.0,90.0,13.84,-72.59,178.34657526377845
128.0,90.0,14.16,-72.82,169.15893884475707
128.0,90.0,14.48,-74.71,-5.835959896576393
128.0,90.0,14.8,-72.47,-163.77156636738334
128.0,90.0,15.12,-68.48,131.67184543485402
128.0,90.0,15.44,-81.81,-158.51078750573305
128.0,90.0,15.76,-71.59,-167.57530512458894
128.0,90.0,16.08,-84.3,-102.87530055828131
128.0,90.0,16.4,-88.74,-111.68852496409939
128.0,90.0,16.72,-76.34,-8.259543694684192
128.0,90.0,17.04,-78.45,130.1123597925138
128.0,90.0,17.36,-71.66,108.96816610414689
128.0,90.0,17.68,-80.85,-145.67004606447898
128.0,90.0,18.0,-75.95,-61.74453170231576
129.0,90.0,2.0,-39.54,57.288373328817
129.0,90.0,2.32,-52.12,-125.38080825813866
129.0,90.0,2.64,-51.51,3.804678199009218
129.0,90.0,2.96,-39.16,-52.04530963246981
129.0,90.0,3.28,-42.61,23.30304751867694
129.0,90.0,3.6,-49.74,104.29254177498504
129.0,90.0,3.92,-45.08,-172.34409045356318
129.0,90.0,4.24,-46.65,-85.5208383459978
129.0,90.0,4.56,-43.79,-17.39975605381088
129.0,90.0,4.88,-49.58,34.16755187736705
129.0,90.0,5.2,-50.06,168.38410166111993
129.0,90.0,5.52,-53.82,-127.36553246672442
129.0,90.0,5.84,-53.41,-18.426426329669358
129.0,90.0,6.16,-50.39,62.445704076890905
129.0,90.0,6.48,-56.63,88.1982744233452
129.0,90.0,6.8,-63.68,-115.65016983347526
129.0,90.0,7.12,-69.96,177.32169402058042
129.0,90.0,7.44,-57.93,98.958343411728
129.0,90.0,7.76,-56.49,162.68206399558775
129.0,90.0,8.08,-64.2,-98.70358355578611
129.0,90.0,8.4,-63.92,-81.02251150048517
129.0,90.0,8.72,-67.02,-0.4561274600914275
129.0,90.0,9.04,-69.84,81.52015670944071
129.0,90.0,9.36,-70.83,-4.470966439214067
129.0,90.0,9.68,-60.83,-47.6290417338787
129.0,90.0,10.0,-62.54,92.20900034683446
129.0,90.0,10.32,-72.15,88.69449808290535
129.0,90.0,10.64,-69.0,110.55478814145748
129.0,90.0,10.96,-74.35,-43.17124862668074
129.0,90.0,11.28,-70.51,26.2671513839904
129.0,90.0,11.6,-76.8,164.9392636636067
129.0,90.0,11.92,-68.53,-151.45049957683227
129.0,90.0,12.24,-72.73,-141.3915806325497
129.0,90.0,12.56,-75.87,-11.242712127841331
129.0,90.0,12.88,-97.15,74.77879914196807
129.0,90.0,13.2,-70.4,96.7588647314186
129.0,90.0,13.52,-71.54,141.11308670450393
129.0,90.0,13.84,-84.95,-119.8555731391505
129.0,90.0,14.16,-73.31,-92.86665109083471
129.0,90.0,14.48,-73.23,-27.599994889236985
129.0,90.0,14.8,-74.11,90.4608500280635
129.0,90.0,15.12,-70.11,172.84486707120567
129.0,90.0,15.44,-76.28,-171.51528432662013
129.0,90.0,15.76,-83.81,65.61150021069076
129.0,90.0,16.08,-77.3,-109.92737284804471
129.0,90.0,16.4,-75.56,58.50184286757171
129.0,90.0,16.72,-73.49,157.40819344510285
129.0,90.0,17.04,-76.79,-98.18881290992012
129.0,90.0,17.36,-75.17,-138.2351512331561
129.0,90.0,17.68,-72.88,175.85994354668753
129.0,90.0,18.0,-83.41,-54.40418439731545
130.0,90.0,2.0,-38.35,59.80979556439551
130.0,90.0,2.32,-55.39,-108.35364555575636
130.0,90.0,2.64,-49.61,14.80671059832726
130.0,90.0,2.96,-39.25,-46.349657199764025
130.0,90.0,3.28,-41.75,30.454743815679567
130.0,90.0,3.6,-46.66,77.80653987194901
130.0,90.0,3.92,-45.43,-177.74983862553
130.0,90.0,4.24,-46.06,-102.2991478142835
130.0,90.0,4.56,-47.02,-7.671323242563835
130.0,90.0,4.88,-48.38,41.30210895980058
130.0,90.0,5.2,-49.69,171.89853592933912
130.0,90.0,5.52,-52.87,-117.11905682442644
130.0,90.0,5.84,-52.39,-17.247532784088573
130.0,90.0,6.16,-51.3,50.73635662732437
130.0,90.0,6.48,-57.67,82.01298473018775
130.0,90.0,6.8,-60.22,-132.63055511215853
130.0,90.0,7.12,-66.17,-119.27165137999741
130.0,90.0,7.44,-57.77,109.283464398545
130.0,90.0,7.76,-62.82,158.76428034607395
130.0,90.0,8.08,-61.16,-84.24827574028711
130.0,90.0,8.4,-65.34,-79.71835784815276
130.0,90.0,8.72,-69.41,31.328583297474765
130.0,90.0,9.04,-74.66,176.46236399101804
130.0,90.0,9.36,-66.23,-14.100205250300714
130.0,90.0,9.68,-61.84,-42.43434867532306
130.0,90.0,10.0,-63.8,144.69492277973626
130.0,90.0,10.32,-67.52,90.50438240017985
130.0,90.0,10.64,-75.82,144.6311052041242
130.0,90.0,10.96,-69.06,-49.089912042436346
130.0,90.0,11.28,-78.34,101.09096591686392
130.0,90.0,11.6,-73.2,71.10870038162327
130.0,90.0,11.92,-73.53,-129.53290980878472
130.0,90.0,12.24,-71.77,-107.91011200519995
130.0,90.0,12.56,-74.38,-64.83342963293873
130.0,90.0,12.88,-72.42,28.893185944972167
130.0,90.0,13.2,-71.4,114.78187714183224
130.0,90.0,13.52,-70.41,124.98943625689887
130.0,90.0,13.84,-74.38,115.26955552698323
130.0,90.0,14.16,-71.09,-71.92766249093698
130.0,90.0,14.48,-75.01,42.167371125287836
130.0,90.0,14.8,-75.72,154.4903788198951
130.0,90.0,15.12,-67.54,166.7488558483786
130.0,90.0,15.44,-78.16,-166.70119014214458
130.0,90.0,15.76,-70.65,-165.34207259484685
130.0,90.0,16.08,-79.47,41.901252116431756
130.0,90.0,16.4,-71.45,95.51797999659215
130.0,90.0,16.72,-86.04,-129.5980484295868
130.0,90.0,17.04,-70.92,150.0864682409243
130.0,90.0,17.36,-73.05,-124.07264181198389
130.0,90.0,17.68,-83.48,-39.05102700812728
130.0,90.0,18.0,-76.98,-82.95984193287234
131.0,90.0,2.0,-37.74,61.279122730286545
131.0,90.0,2.32,-59.65,-53.343381947860266
131.0,90.0,2.64,-48.54,17.806106012003916
131.0,90.0,2.96,-38.88,-44.41284236823293
131.0,90.0,3.28,-41.51,33.98830658735484
131.0,90.0,3.6,-43.84,67.27148646720099
131.0,90.0,3.92,-46.6,173.45594186326653
131.0,90.0,4.24,-45.01,-110.30396836165814
131.0,90.0,4.56,-50.52,18.094860161406046
131.0,90.0,4.88,-47.04,51.56922594744428
131.0,90.0,5.2,-49.53,165.56573471205323
131.0,90.0,5.52,-51.69,-112.77594168667709
131.0,90.0,5.84,-52.51,-25.170158947156477
131.0,90.0,6.16,-50.84,45.783851113338145
131.0,90.0,6.48,-57.18,95.90319265388126
131.0,90.0,6.8,-55.92,-125.02013475704352
131.0,90.0,7.12,-65.99,-90.7623186096494
131.0,90.0,7.44,-59.08,115.0948025926813
131.0,90.0,7.76,-65.39,-125.96668603487633
131.0,90.0,8.08,-63.8,-83.59410445404748
131.0,90.0,8.4,-65.91,-60.04763358440102
131.0,90.0,8.72,-65.09,69.3378218551708
131.0,90.0,9.04,-69.89,-140.83914672773287
131.0,90.0,9.36,-76.45,-131.58099084148733
131.0,90.0,9.68,-65.06,-32.83345033594357
131.0,90.0,10.0,-64.68,-130.77857895110668
131.0,90.0,10.32,-66.29,127.04831328812558
131.0,90.0,10.64,-74.82,-158.87405800349921
131.0,90.0,10.96,-62.13,-57.138951836697615
131.0,90.0,11.28,-74.09,133.85586751583583
131.0,90.0,11.6,-74.52,116.65152286458222
131.0,90.0,11.92,-67.03,107.83544104767805
131.0,90.0,12.24,-72.47,-123.66536653539711
131.0,90.0,12.56,-70.96,-99.65072327815294
131.0,90.0,12.88,-70.11,56.859475703423335
131.0,90.0,13.2,-77.23,137.9596564540416
131.0,90.0,13.52,-70.6,132.1875930295433
131.0,90.0,13.84,-93.71,56.936167371812715
131.0,90.0,14.16,-85.24,-56.63371134171254
131.0,90.0,14.48,-83.55,-91.2129787088923
131.0,90.0,14.8,-76.9,152.01754770861783
131.0,90.0,15.12,-83.9,-172.58915761181782
131.0,90.0,15.44,-78.8,-106.9150257535059
131.0,90.0,15.76,-74.81,165.5098745095289
131.0,90.0,16.08,-75.34,-49.10692068057128
131.0,90.0,16.4,-71.1,85.87562631150304
131.0,90.0,16.72,-67.95,-39.01940482504349
131.0,90.0,17.04,-73.04,-154.84696619574922
131.0,90.0,17.36,-81.65,77.47486200854779
131.0,90.0,17.68,-75.82,-97.47504196300012
131.0,90.0,18.0,-73.13,117.98622272617996
132.0,90.0,2.0,-37.19,61.20415152758435
132.0,90.0,2.32,-56.48,-17.520105473260877
132.0,90.0,2.64,-47.61,25.734027368243144
132.0,90.0,2.96,-38.23,-42.85286487537282
132.0,90.0,3.28,-41.51,37.47123069135157
132.0,90.0,3.6,-42.23,60.90927607209823
132.0,90.0,3.92,-47.66,157.09272184551597
132.0,90.0,4.24,-44.97,-112.3841274547078
132.0,90.0,4.56,-52.26,39.814654470900734
132.0,90.0,4.88,-45.36,67.0071546837266
132.0,90.0,5.2,-49.62,150.92157062655798
132.0,90.0,5.52,-52.54,-101.83088935147637
132.0,90.0,5.84,-50.92,-32.61691870339294
132.0,90.0,6.16,-50.97,42.178419951325516
132.0,90.0,6.48,-56.89,98.0166455054597
132.0,90.0,6.8,-55.41,-121.62743367800833
132.0,90.0,7.12,-61.51,-54.94434830933673
132.0,90.0,7.44,-60.34,115.1001977087143
132.0,90.0,7.76,-69.7,-93.0158434651364
132.0,90.0,8.08,-67.06,-92.0536357717615
132.0,90.0,8.4,-71.53,-41.6567006682896
132.0,90.0,8.72,-66.38,103.25331199448257
132.0,90.0,9.04,-68.8,-145.89954735727625
132.0,90.0,9.36,-66.04,-115.03391726590868
132.0,90.0,9.68,-79.22,46.079233354859205
132.0,90.0,10.0,-63.09,-77.92443568187609
132.0,90.0,10.32,-62.25,174.2041977855972
132.0,90.0,10.64,-72.97,-80.72986847965599
132.0,90.0,10.96,-65.19,-52.894238829234155
132.0,90.0,11.28,-67.48,2.2537705195047173
132.0,90.0,11.6,-71.32,60.715586074656755
132.0,90.0,11.92,-63.81,122.26499636449171
132.0,90.0,12.24,-80.75,153.14302381807616
132.0,90.0,12.56,-74.55,-46.40469105609285
132.0,90.0,12.88,-70.91,94.50558931323249
132.0,90.0,13.2,-82.03,132.8445755125643
132.0,90.0,13.52,-74.32,-171.08993767194548
132.0,90.0,13.84,-73.48,-82.40440296034865
132.0,90.0,14.16,-77.08,15.075519024850387
132.0,90.0,14.48,-81.35,-140.04317031970837
132.0,90.0,14.8,-72.72,-142.7777219089026
132.0,90.0,15.12,-95.45,52.702418957329385
132.0,90.0,15.44,-74.63,165.31519442230396
132.0,90.0,15.76,-74.75,163.08742404303624
132.0,90.0,16.08,-78.05,-141.4498027230167
132.0,90.0,16.4,-78.75,-83.8986724100013
132.0,90.0,16.72,-74.01,57.57577541260671
132.0,90.0,17.04,-72.35,136.10477182255036
132.0,90.0,17.36,-73.91,27.304762509326135
132.0,90.0,17.68,-71.8,125.84919325960855
132.0,90.0,18.0,-71.45,-127.00010151297005
133.0,90.0,2.0,-36.85,62.529630733389794
133.0,90.0,2.32,-53.35,4.539309584642054
133.0,90.0,2.64,-47.58,30.883927424526323
133.0,90.0,2.96,-37.06,-40.714765632617976
133.0,90.0,3.28,-41.81,39.20213116962635
133.0,90.0,3.6,-40.67,59.55962831500632
133.0,90.0,3.92,-48.07,141.21410313097712
133.0,90.0,4.24,-45.66,-107.11950039811761
133.0,90.0,4.56,-52.18,41.94084382823896
133.0,90.0,4.88,-44.59,73.65906187915874
133.0,90.0,5.2,-48.73,131.95355628690365
133.0,90.0,5.52,-53.68,-91.57881079960141
133.0,90.0,5.84,-49.08,-34.41198284000176
133.0,90.0,6.16,-51.6,34.500907808831535
133.0,90.0,6.48,-54.89,101.18278656012095
133.0,90.0,6.8,-53.0,-117.20099233621006
133.0,90.0,7.12,-59.78,-46.06274347778974
133.0,90.0,7.44,-63.72,73.78032338384219
133.0,90.0,7.76,-64.91,-4.155121447058803
133.0,90.0,8.08,-68.27,-171.16631755326688
133.0,90.0,8.4,-69.65,-73.29193646054175
133.0,90.0,8.72,-65.96,133.06613112071742
133.0,90.0,9.04,-68.8,-143.69309138816746
133.0,90.0,9.36,-61.61,-136.13480229384595
133.0,90.0,9.68,-66.86,108.54609208256474
133.0,90.0,10.0,-62.88,-37.64837498530356
133.0,90.0,10.32,-74.5,-148.2435977863091
133.0,90.0,10.64,-66.16,-72.34527928935533
133.0,90.0,10.96,-73.13,-10.199925889460285
133.0,90.0,11.28,-68.86,19.214346656549292
133.0,90.0,11.6,-76.91,-10.818769461862614
133.0,90.0,11.92,-65.61,144.54304455683652
133.0,90.0,12.24,-73.65,-162.09203321955957
133.0,90.0,12.56,-72.23,-60.73283550535508
133.0,90.0,12.88,-91.85,-150.2178538807798
133.0,90.0,13.2,-71.13,110.8243278915779
133.0,90.0,13.52,-77.38,96.91641006448292
133.0,90.0,13.84,-80.15,42.250579896648794
133.0,90.0,14.16,-69.95,-72.69922124561968
133.0,90.0,14.48,-78.53,179.5952405186482
133.0,90.0,14.8,-70.84,-96.39281658848101
133.0,90.0,15.12,-71.49,175.93741385985777
133.0,90.0,15.44,-73.98,-94.43967324006186
133.0,90.0,15.76,-73.15,-162.51100182190564
133.0,90.0,16.08,-77.82,-28.882446538194692
133.0,90.0,16.4,-78.17,55.302824196645055
133.0,90.0,16.72,-86.66,65.65421813380748
133.0,90.0,17.04,-78.35,-2.784805005614577
133.0,90.0,17.36,-75.95,79.44937592937403
133.0,90.0,17.68,-77.32,116.51760831215708
133.0,90.0,18.0,-75.98,-39.70465593156555
134.0,90.0,2.0,-36.76,62.58174864933039
134.0,90.0,2.32,-51.24,14.449014181047579
134.0,90.0,2.64,-48.13,35.33799759661475
134.0,90.0,2.96,-36.0,-39.57712001691521
134.0,90.0,3.28,-42.99,39.124370072707386
134.0,90.0,3.6,-40.11,57.12477697207462
134.0,90.0,3.92,-47.56,126.18795441082084
134.0,90.0,4.24,-46.09,-98.34052699223335
134.0,90.0,4.56,-49.8,23.802723308215008
134.0,90.0,4.88,-43.91,77.1091310642983
134.0,90.0,5.2,-47.52,116.65295413928705
134.0,90.0,5.52,-56.91,-80.76154726283838
134.0,90.0,5.84,-47.69,-39.10874908383197
134.0,90.0,6.16,-53.19,32.97382905203948
134.0,90.0,6.48,-54.64,111.48530361489115
134.0,90.0,6.8,-52.59,-111.49799527179937
134.0,90.0,7.12,-58.4,-28.536988772305172
134.0,90.0,7.44,-62.59,50.215285871324014
134.0,90.0,7.76,-58.39,24.104603581745742
134.0,90.0,8.08,-63.45,177.82162844230783
134.0,90.0,8.4,-73.19,-81.78979129109413
134.0,90.0,8.72,-64.61,173.58423685267655
134.0,90.0,9.04,-77.73,120.38054179146863
134.0,90.0,9.36,-62.56,-109.30079831095705
134.0,90.0,9.68,-64.57,157.77100101226958
134.0,90.0,10.0,-65.86,7.318620423383542
134.0,90.0,10.32,-69.65,53.47083139497428
134.0,90.0,10.64,-73.45,-84.47860224784847
134.0,90.0,10.96,-72.66,160.30915602846827
134.0,90.0,11.28,-71.76,10.710456978317124
134.0,90.0,11.6,-74.34,83.94655212190958
134.0,90.0,11.92,-67.51,-148.86743270688382
134.0,90.0,12.24,-65.8,-106.42894824368244
134.0,90.0,12.56,-78.2,-4.544627546424771
